epoch,train_loss,val_loss
1,1.006490e-02,1.390363e-03
2,3.535582e-03,1.494715e-03
3,1.190316e-03,8.873820e-04
4,1.340387e-03,7.010381e-04
5,7.228255e-04,8.611053e-04
6,2.003929e-03,5.867520e-04
7,6.938479e-04,3.012300e-04
8,1.423282e-03,3.217540e-04
9,5.228538e-04,2.574905e-04
10,4.395151e-04,5.321518e-04
11,4.305899e-04,3.603446e-04
12,1.798394e-03,4.339927e-04
13,3.838000e-04,4.301976e-04
14,3.626211e-04,2.705864e-04
15,3.568254e-04,2.175999e-04
16,6.666488e-04,2.244040e-04
17,3.270927e-04,4.645761e-04
18,2.992595e-04,5.551664e-04
19,3.002166e-04,2.324454e-04
20,2.735157e-04,2.037726e-04
21,2.906218e-04,2.721469e-04
22,2.612965e-04,2.797874e-04
23,6.370254e-04,2.872731e-04
24,2.509498e-04,2.546546e-04
25,2.448832e-04,3.146798e-04
26,2.641110e-04,2.187034e-04
27,2.412207e-04,2.096852e-04
28,2.336432e-04,3.395034e-04
29,2.328065e-04,1.599674e-04
30,2.174821e-04,1.998193e-04
31,2.282228e-04,1.934279e-04
32,2.192841e-04,1.628886e-04
33,4.704114e-04,2.010028e-04
34,2.171931e-04,1.881222e-04
35,2.071206e-04,1.611587e-04
36,2.490171e-04,3.043640e-04
37,2.026188e-04,2.975420e-04
38,4.346851e-04,2.091923e-04
39,1.980194e-04,1.793609e-04
40,1.968153e-04,1.698639e-04
41,1.992877e-04,1.887374e-04
42,1.981729e-04,2.200957e-04
43,1.926311e-04,1.488430e-04
44,1.918673e-04,1.790185e-04
45,3.181918e-04,1.676863e-04
46,1.862378e-04,1.791475e-04
47,1.952385e-04,1.731774e-04
48,5.509366e-04,2.187120e-04
49,1.827230e-04,1.478434e-04
50,1.905950e-04,1.579116e-04
51,1.870893e-04,1.643692e-04
52,1.861385e-04,1.425451e-04
53,1.875462e-04,1.497556e-04
54,1.784366e-04,1.441907e-04
55,1.798142e-04,1.476403e-04
56,1.790759e-04,1.504207e-04
57,1.784112e-04,1.675768e-04
58,2.659629e-04,1.778736e-04
59,1.753481e-04,1.462299e-04
60,1.763154e-04,1.838826e-04
61,2.224677e-04,1.302406e-04
62,1.230696e-03,4.420680e-04
63,2.000824e-04,1.691964e-04
64,1.715451e-04,2.090656e-04
65,1.788331e-04,1.672710e-04
66,2.096716e-04,1.355752e-04
67,1.673169e-04,1.461757e-04
68,8.975821e-04,1.590054e-04
69,1.725905e-04,1.674435e-04
70,1.749918e-04,1.431289e-04
71,1.792350e-04,1.467650e-04
72,1.725643e-04,2.842598e-04
73,1.646734e-04,1.547642e-04
74,1.647921e-04,1.369253e-04
75,1.639020e-04,2.192897e-04
76,1.615610e-04,1.359427e-04
77,2.315150e-04,1.537152e-04
78,1.590915e-04,1.425153e-04
79,1.806659e-04,1.350007e-04
80,1.564730e-04,1.553030e-04
81,1.654744e-04,1.556169e-04
82,1.698573e-04,1.643703e-04
83,1.550170e-04,1.413914e-04
84,1.553384e-04,1.358864e-04
85,1.546723e-04,1.762569e-04
86,1.647641e-04,1.788644e-04
87,1.581237e-04,1.543144e-04
88,3.215225e-04,1.328029e-04
89,1.498319e-04,1.251296e-04
90,1.510733e-04,1.929734e-04
91,1.527429e-04,1.323433e-04
92,1.485402e-04,1.442379e-04
93,1.503627e-04,1.927487e-04
94,1.463848e-04,1.552003e-04
95,1.453952e-04,1.258689e-04
96,1.438245e-04,1.264054e-04
97,1.428799e-04,1.360906e-04
98,1.411726e-04,1.889907e-04
99,1.395452e-04,1.640956e-04
100,1.392052e-04,1.319715e-04
101,1.372383e-04,1.527718e-04
102,1.354787e-04,1.627865e-04
103,1.343937e-04,1.258321e-04
104,1.331457e-04,1.384374e-04
105,1.315485e-04,1.267148e-04
106,1.314629e-04,1.257356e-04
107,1.288794e-04,1.080368e-04
108,1.266051e-04,1.193220e-04
109,1.256793e-04,1.112672e-04
110,1.229032e-04,1.335505e-04
111,2.425366e-04,1.516328e-04
112,1.215999e-04,9.717208e-05
113,1.205784e-04,1.087799e-04
114,1.189814e-04,1.079505e-04
115,1.176344e-04,1.377855e-04
116,5.330752e-04,6.802469e-04
117,1.927725e-04,1.070254e-04
118,1.154845e-04,1.254374e-04
119,1.140286e-04,1.194003e-04
120,1.175087e-04,1.273970e-04
121,1.114564e-04,1.205289e-04
122,1.120285e-04,1.277046e-04
123,1.122808e-04,1.307649e-04
124,1.120754e-04,2.099209e-04
125,1.106150e-04,1.007266e-04
126,1.098273e-04,1.322440e-04
127,1.092836e-04,9.983843e-05
128,1.093523e-04,1.009624e-04
129,1.125860e-04,1.271436e-04
130,1.086413e-04,9.856459e-05
131,7.207389e-04,6.448058e-04
132,2.064035e-04,1.261068e-04
133,1.090842e-04,9.172053e-05
134,1.061886e-04,1.045540e-04
135,3.493708e-04,1.246493e-04
136,1.272917e-04,1.085238e-04
137,1.060066e-04,1.031344e-04
138,1.064806e-04,1.178046e-04
139,1.082263e-04,1.340379e-04
140,1.050942e-04,9.522846e-05
141,1.022322e-03,8.817557e-05
142,1.056000e-04,1.151817e-04
143,1.053535e-04,9.898670e-05
144,1.055412e-04,1.001311e-04
