epoch,train_loss,val_loss
1,9.169607e-01,7.830303e-01
2,4.473346e-01,3.579898e-01
3,2.247291e-01,1.772431e-01
4,1.509225e-01,1.447525e-01
5,1.359538e-01,1.360709e-01
6,1.304304e-01,1.382100e-01
7,1.288855e-01,1.317488e-01
8,1.245786e-01,1.348455e-01
9,1.236882e-01,1.311016e-01
10,1.205559e-01,1.261716e-01
11,1.201474e-01,1.244494e-01
12,1.188507e-01,1.261179e-01
13,1.191465e-01,1.243952e-01
14,1.210519e-01,1.257539e-01
15,1.224296e-01,1.303100e-01
16,1.225909e-01,1.265080e-01
17,1.249841e-01,1.281860e-01
18,1.193690e-01,1.202697e-01
19,1.002098e-01,8.930871e-02
20,7.183782e-02,6.854016e-02
21,6.409505e-02,6.779934e-02
22,5.852925e-02,6.624798e-02
23,5.868683e-02,6.453263e-02
24,5.481258e-02,5.807592e-02
25,4.661269e-02,5.127150e-02
26,4.477411e-02,5.099673e-02
27,4.118542e-02,4.136415e-02
28,3.828118e-02,4.095849e-02
29,3.568605e-02,3.944466e-02
30,3.358954e-02,3.762564e-02
31,3.256595e-02,3.468386e-02
32,3.193497e-02,3.743269e-02
33,3.090135e-02,3.398074e-02
34,3.302225e-02,3.681890e-02
35,3.256392e-02,3.715811e-02
36,3.204976e-02,3.631335e-02
37,3.186941e-02,3.738085e-02
38,3.316693e-02,3.745068e-02
39,3.408232e-02,3.524691e-02
40,3.276793e-02,3.593578e-02
41,3.375514e-02,4.165766e-02
42,3.162911e-02,3.463317e-02
43,3.076668e-02,3.475920e-02
44,3.005130e-02,3.383896e-02
45,3.149775e-02,3.501452e-02
46,3.075356e-02,3.700916e-02
47,2.997293e-02,3.516856e-02
48,2.913851e-02,3.371227e-02
49,2.925118e-02,3.867909e-02
50,2.978067e-02,3.417394e-02
51,3.001275e-02,3.417705e-02
52,2.911210e-02,3.434516e-02
53,2.919899e-02,3.512606e-02
54,2.971629e-02,3.402410e-02
55,2.990067e-02,3.524620e-02
56,3.095013e-02,3.365273e-02
57,3.097439e-02,3.501617e-02
58,3.072940e-02,3.881692e-02
59,3.203938e-02,3.869133e-02
60,3.187734e-02,3.979117e-02
61,3.016109e-02,3.718040e-02
62,3.162517e-02,3.593869e-02
63,3.017365e-02,3.453248e-02
64,2.947461e-02,3.323019e-02
65,3.049947e-02,3.660707e-02
66,3.086007e-02,3.688406e-02
67,3.132051e-02,3.771876e-02
68,2.988490e-02,3.460104e-02
69,3.012888e-02,3.760367e-02
70,3.077442e-02,3.561737e-02
71,3.100976e-02,3.389184e-02
72,2.777321e-02,3.384753e-02
73,2.913141e-02,3.337554e-02
74,2.930247e-02,3.603124e-02
75,3.025871e-02,3.632094e-02
76,2.830843e-02,3.375867e-02
77,2.852770e-02,3.305202e-02
78,2.618841e-02,3.441333e-02
79,2.697865e-02,3.574824e-02
80,2.733549e-02,3.425171e-02
81,2.558826e-02,3.211290e-02
82,2.581211e-02,3.423299e-02
83,2.184180e-02,2.741449e-02
84,2.050090e-02,2.650314e-02
85,1.750764e-02,2.436167e-02
86,1.682725e-02,2.361098e-02
87,1.668996e-02,2.563965e-02
88,1.734671e-02,2.163812e-02
89,1.569488e-02,2.223684e-02
90,1.500029e-02,2.078787e-02
91,1.508094e-02,2.125452e-02
92,1.447595e-02,2.142825e-02
93,1.339577e-02,2.172384e-02
94,1.481113e-02,2.058056e-02
95,1.440531e-02,1.970891e-02
96,1.352878e-02,2.007342e-02
97,1.390423e-02,2.234752e-02
98,1.434660e-02,2.174787e-02
99,1.276665e-02,2.361253e-02
100,1.300962e-02,2.145993e-02
101,1.311974e-02,2.129039e-02
102,1.343809e-02,2.037963e-02
103,1.389848e-02,1.984569e-02
104,1.328496e-02,1.971990e-02
105,1.217245e-02,2.125223e-02
106,1.276595e-02,2.328167e-02
107,1.299915e-02,2.290190e-02
108,1.326970e-02,1.995614e-02
109,1.332493e-02,2.088193e-02
110,1.302498e-02,1.970079e-02
111,1.216337e-02,2.058484e-02
112,1.309269e-02,2.062587e-02
113,1.221052e-02,1.902776e-02
114,1.214828e-02,2.066116e-02
115,1.255630e-02,1.977310e-02
116,1.236551e-02,1.974835e-02
117,1.206144e-02,1.939194e-02
118,1.213181e-02,1.955748e-02
119,1.187216e-02,2.030328e-02
120,1.301229e-02,1.959181e-02
121,1.213990e-02,2.030503e-02
122,1.267076e-02,1.992552e-02
123,1.318816e-02,1.877827e-02
124,1.274728e-02,2.027626e-02
125,1.247716e-02,2.044576e-02
126,1.191178e-02,1.885332e-02
127,1.188920e-02,1.767417e-02
128,1.169781e-02,2.036229e-02
129,1.211838e-02,1.806669e-02
130,1.272819e-02,2.011335e-02
131,1.227211e-02,1.783259e-02
132,1.162732e-02,2.052804e-02
133,1.321300e-02,2.102487e-02
134,1.217437e-02,1.794801e-02
135,1.190751e-02,1.850844e-02
136,1.064674e-02,1.706581e-02
137,9.954704e-03,1.843899e-02
138,9.295751e-03,1.571171e-02
139,9.044438e-03,1.650612e-02
140,9.208833e-03,1.585016e-02
141,8.758793e-03,1.646294e-02
142,9.212029e-03,1.729930e-02
143,9.037184e-03,1.475402e-02
144,8.694684e-03,1.635836e-02
145,8.894531e-03,1.590726e-02
146,8.795370e-03,1.466803e-02
147,8.055792e-03,1.460887e-02
148,8.284275e-03,1.618732e-02
149,8.044460e-03,1.527728e-02
150,7.694893e-03,1.414917e-02
