epoch,train_loss,val_loss
130,6.903484e-02,9.073159e-02
131,6.851634e-02,8.988829e-02
132,6.792924e-02,8.940605e-02
133,1.006934e-01,1.058151e-01
134,7.201777e-02,8.696184e-02
135,6.766705e-02,9.237084e-02
136,6.695642e-02,9.333771e-02
137,6.695548e-02,8.968735e-02
138,6.639499e-02,9.229936e-02
139,9.074730e-02,9.050585e-02
140,6.597047e-02,8.876893e-02
141,6.582064e-02,8.855228e-02
142,6.511738e-02,9.141836e-02
143,6.478819e-02,8.972892e-02
144,6.463752e-02,9.258891e-02
145,6.450021e-02,9.108562e-02
146,6.398031e-02,9.466016e-02
147,6.359137e-02,9.154076e-02
148,6.316548e-02,9.136960e-02
149,6.281921e-02,9.114217e-02
150,6.274067e-02,9.614084e-02
151,6.234809e-02,9.326789e-02
152,6.191096e-02,9.202300e-02
153,6.181980e-02,9.307207e-02
154,6.163137e-02,9.375924e-02
155,6.116589e-02,9.269879e-02
156,6.076561e-02,9.335322e-02
157,6.057445e-02,9.247734e-02
158,6.023552e-02,9.502744e-02
159,5.981307e-02,9.513159e-02
160,5.939373e-02,9.268535e-02
161,5.917969e-02,9.385449e-02
162,5.881174e-02,9.345857e-02
163,5.847363e-02,9.312993e-02
164,5.811366e-02,9.266312e-02
165,5.797416e-02,9.130152e-02
166,5.770472e-02,9.720158e-02
167,5.802871e-02,9.377496e-02
168,5.700952e-02,9.211494e-02
169,5.661291e-02,9.274739e-02
170,5.653565e-02,9.730945e-02
171,5.605328e-02,9.437390e-02
172,5.579881e-02,9.762000e-02
173,5.557514e-02,9.462560e-02
174,5.547099e-02,9.549253e-02
175,5.510974e-02,9.408302e-02
176,5.524950e-02,9.739382e-02
177,5.431554e-02,9.598533e-02
178,5.419684e-02,9.358128e-02
179,5.400993e-02,9.522828e-02
180,5.341569e-02,9.625138e-02
181,5.326851e-02,9.661710e-02
182,5.295573e-02,9.499813e-02
183,5.255352e-02,9.797786e-02
184,5.246642e-02,9.447216e-02
185,5.213150e-02,9.520147e-02
186,8.879615e-02,9.667401e-02
187,5.207478e-02,9.735186e-02
188,5.172364e-02,9.433149e-02
189,5.140716e-02,9.691431e-02
190,5.109532e-02,9.719625e-02
191,5.068833e-02,9.736403e-02
192,5.055591e-02,9.814016e-02
193,5.017597e-02,9.659953e-02
194,4.990665e-02,9.796619e-02
195,4.970993e-02,9.996698e-02
196,4.959438e-02,9.473943e-02
197,4.924766e-02,9.626150e-02
198,4.904575e-02,9.644256e-02
199,4.871755e-02,9.827685e-02
200,4.848639e-02,1.005059e-01
