epoch,train_loss,val_loss
1,3.503518e-01,2.990632e-01
2,2.826335e-01,2.685964e-01
3,2.269989e-01,1.977377e-01
4,1.487827e-01,1.454619e-01
5,1.079292e-01,1.194499e-01
6,9.094809e-02,1.107502e-01
7,8.250526e-02,1.049656e-01
8,7.748492e-02,1.045000e-01
9,7.378345e-02,9.212206e-02
10,7.101989e-02,9.349004e-02
11,6.898700e-02,8.923703e-02
12,6.711991e-02,8.861731e-02
13,6.584374e-02,8.453150e-02
14,6.451345e-02,8.392920e-02
15,6.360872e-02,8.284293e-02
16,6.257159e-02,8.256994e-02
17,6.206696e-02,8.299842e-02
18,6.115433e-02,8.298629e-02
19,6.077257e-02,8.004015e-02
20,6.022820e-02,8.196705e-02
21,5.977795e-02,7.914197e-02
22,5.938469e-02,8.154995e-02
23,5.914349e-02,7.879545e-02
24,5.865544e-02,7.920642e-02
25,5.847063e-02,7.728136e-02
26,5.814021e-02,7.897198e-02
27,5.793006e-02,7.641575e-02
28,5.765859e-02,7.478291e-02
29,5.754316e-02,7.604139e-02
30,5.725071e-02,7.673198e-02
31,5.719458e-02,7.439518e-02
32,5.684405e-02,7.693210e-02
33,5.672797e-02,7.614557e-02
34,5.652622e-02,7.737038e-02
35,5.653623e-02,7.499006e-02
36,5.624268e-02,7.541796e-02
37,5.612515e-02,7.549059e-02
38,5.599695e-02,7.383115e-02
39,5.589162e-02,7.541877e-02
40,5.570898e-02,7.472651e-02
41,5.562630e-02,7.497020e-02
42,5.555616e-02,7.327772e-02
43,5.536964e-02,7.335133e-02
44,5.538896e-02,7.496658e-02
45,5.519678e-02,7.258812e-02
46,5.516217e-02,7.306616e-02
47,5.492204e-02,7.640815e-02
48,5.489304e-02,7.331970e-02
49,5.490356e-02,7.536372e-02
50,5.468249e-02,7.352840e-02
51,5.468417e-02,7.174941e-02
52,5.464667e-02,7.672813e-02
53,5.439667e-02,7.440843e-02
54,5.436933e-02,7.443824e-02
55,5.415756e-02,7.302547e-02
56,5.426150e-02,7.174723e-02
57,5.410071e-02,7.498817e-02
58,5.407116e-02,7.224232e-02
59,5.396279e-02,7.169424e-02
60,5.390612e-02,7.290702e-02
61,5.384039e-02,7.337525e-02
62,5.378740e-02,7.202526e-02
63,5.360834e-02,7.389997e-02
64,5.352297e-02,7.314024e-02
65,5.356110e-02,7.230912e-02
66,5.341573e-02,7.451404e-02
67,5.348474e-02,7.081103e-02
68,5.341177e-02,7.240018e-02
69,5.332488e-02,7.170775e-02
70,5.323686e-02,7.215813e-02
71,5.312756e-02,7.357311e-02
72,5.323465e-02,7.086192e-02
73,5.302368e-02,7.335751e-02
74,5.296578e-02,7.061598e-02
75,5.301053e-02,7.321681e-02
76,5.295680e-02,7.304264e-02
77,5.284535e-02,7.049412e-02
78,5.280447e-02,7.052294e-02
79,5.276714e-02,7.184764e-02
80,5.260278e-02,7.098189e-02
81,5.278966e-02,7.227229e-02
82,5.266588e-02,7.214548e-02
83,5.252453e-02,7.176913e-02
84,5.254723e-02,7.069043e-02
85,5.225575e-02,6.977070e-02
86,5.257548e-02,7.033198e-02
87,5.234089e-02,7.188192e-02
88,5.233321e-02,7.208267e-02
89,5.228918e-02,7.129801e-02
90,5.213143e-02,7.109591e-02
91,5.215876e-02,7.143574e-02
92,5.214649e-02,7.174540e-02
93,5.214016e-02,7.081209e-02
94,5.197238e-02,7.187070e-02
95,5.193264e-02,7.063516e-02
96,5.177543e-02,7.176460e-02
97,5.205346e-02,6.995329e-02
98,5.176204e-02,6.943945e-02
99,5.172529e-02,7.053816e-02
100,5.180741e-02,7.123823e-02
101,5.172732e-02,6.975252e-02
102,5.175514e-02,7.021479e-02
103,5.165050e-02,7.029916e-02
104,5.148063e-02,7.055460e-02
105,5.166235e-02,6.976226e-02
106,5.151608e-02,6.856290e-02
107,5.148439e-02,6.989263e-02
108,5.137205e-02,6.891858e-02
109,5.140613e-02,6.961571e-02
110,5.132707e-02,7.150009e-02
111,5.135812e-02,6.854041e-02
112,5.121775e-02,6.980817e-02
113,5.124166e-02,6.958272e-02
114,5.130169e-02,6.989319e-02
115,5.121459e-02,7.012356e-02
116,5.113235e-02,6.849991e-02
117,5.129871e-02,6.944380e-02
118,5.108428e-02,6.973504e-02
119,5.115554e-02,7.016459e-02
120,5.104729e-02,6.822029e-02
121,5.108897e-02,6.968460e-02
122,5.097093e-02,6.970114e-02
123,5.093757e-02,6.833921e-02
124,5.101946e-02,6.939263e-02
125,5.086292e-02,6.896967e-02
126,5.098751e-02,6.978122e-02
127,5.086467e-02,6.856003e-02
128,5.079792e-02,6.810012e-02
129,5.082996e-02,6.906908e-02
130,5.080137e-02,7.005530e-02
131,5.070397e-02,6.889000e-02
132,5.082228e-02,6.878186e-02
133,5.073133e-02,6.880148e-02
134,5.071707e-02,6.894632e-02
135,5.060563e-02,6.764077e-02
136,5.077323e-02,6.752358e-02
137,5.068050e-02,6.874836e-02
138,5.049453e-02,6.804754e-02
139,5.069700e-02,6.903725e-02
140,5.059337e-02,6.803867e-02
141,5.057578e-02,6.908329e-02
142,5.052731e-02,6.935867e-02
143,5.053525e-02,6.853296e-02
144,5.043324e-02,6.884048e-02
145,5.046298e-02,6.867992e-02
146,5.044149e-02,6.953521e-02
147,5.048938e-02,6.878472e-02
148,5.032695e-02,6.861640e-02
149,5.052793e-02,6.861282e-02
150,5.022726e-02,6.789067e-02
