epoch,train_loss,val_loss
1,3.037485e-01,2.685610e-01
2,2.742475e-01,2.756037e-01
3,2.686439e-01,2.634616e-01
4,2.651192e-01,2.665684e-01
5,2.632540e-01,2.658250e-01
6,2.612754e-01,2.714565e-01
7,2.585883e-01,2.579075e-01
8,2.581613e-01,2.557797e-01
9,2.581625e-01,2.572239e-01
10,2.548144e-01,2.491188e-01
11,2.540935e-01,2.563812e-01
12,2.546193e-01,2.484755e-01
13,2.540944e-01,2.583872e-01
14,2.521598e-01,2.492480e-01
15,2.526877e-01,2.623914e-01
16,2.506601e-01,2.505179e-01
17,2.513538e-01,2.557838e-01
18,2.504494e-01,2.591791e-01
19,2.500809e-01,2.518842e-01
20,2.487652e-01,2.424218e-01
21,2.486315e-01,2.521626e-01
22,2.477933e-01,2.443782e-01
23,2.488875e-01,2.447649e-01
24,2.487455e-01,2.467171e-01
25,2.470609e-01,2.457130e-01
26,2.459234e-01,2.437452e-01
27,2.453000e-01,2.571265e-01
28,2.460426e-01,2.500882e-01
29,2.455568e-01,2.412174e-01
30,2.455169e-01,2.425774e-01
31,2.455154e-01,2.433632e-01
32,2.440328e-01,2.542512e-01
33,2.440564e-01,2.453275e-01
34,2.432803e-01,2.371374e-01
35,2.451685e-01,2.434200e-01
36,2.430219e-01,2.468739e-01
37,2.435065e-01,2.439503e-01
38,2.435151e-01,2.405964e-01
39,2.424363e-01,2.560551e-01
40,2.434297e-01,2.409766e-01
41,2.419520e-01,2.420670e-01
42,2.414268e-01,2.436167e-01
43,2.416616e-01,2.541355e-01
44,2.409185e-01,2.424018e-01
45,2.412796e-01,2.498507e-01
46,2.399331e-01,2.444664e-01
47,2.393648e-01,2.371728e-01
48,2.404253e-01,2.407563e-01
49,2.399953e-01,2.418059e-01
50,2.394362e-01,2.440997e-01
51,2.397111e-01,2.411180e-01
52,2.393977e-01,2.433215e-01
53,2.382070e-01,2.388187e-01
54,2.381135e-01,2.337707e-01
55,2.377920e-01,2.519563e-01
56,2.386662e-01,2.491942e-01
57,2.378356e-01,2.439472e-01
58,2.371583e-01,2.374380e-01
59,2.383990e-01,2.539342e-01
60,2.363637e-01,2.359295e-01
61,2.376512e-01,2.377308e-01
62,2.373915e-01,2.406732e-01
63,2.375605e-01,2.383420e-01
