epoch,train_loss,val_loss
116,8.772310e-03,1.152552e-02
117,8.781358e-03,1.112613e-02
118,8.737032e-03,1.128494e-02
119,8.736771e-03,1.082575e-02
120,8.663422e-03,1.179823e-02
121,8.638257e-03,1.162560e-02
122,8.574964e-03,1.107901e-02
123,8.598136e-03,1.120464e-02
124,8.561018e-03,1.126552e-02
125,8.559768e-03,1.109379e-02
126,8.472864e-03,1.111223e-02
127,8.461224e-03,1.198130e-02
128,8.454090e-03,1.145869e-02
129,8.398444e-03,1.081476e-02
130,8.391948e-03,1.111503e-02
131,8.400429e-03,1.128967e-02
132,8.313372e-03,1.125677e-02
133,8.308549e-03,1.201016e-02
134,8.296819e-03,1.123195e-02
135,8.245115e-03,1.116998e-02
136,8.232939e-03,1.132406e-02
137,8.186891e-03,1.148834e-02
138,8.189060e-03,1.158245e-02
139,8.154342e-03,1.097981e-02
140,8.141398e-03,1.134211e-02
141,8.099884e-03,1.125003e-02
142,8.068915e-03,1.146398e-02
143,7.985854e-03,1.120008e-02
144,7.992770e-03,1.229907e-02
145,7.945063e-03,1.122271e-02
146,7.950877e-03,1.183692e-02
147,7.896842e-03,1.108504e-02
148,7.908672e-03,1.098862e-02
149,7.839546e-03,1.152497e-02
150,7.805936e-03,1.109605e-02
151,7.831303e-03,1.158978e-02
152,7.770505e-03,1.121310e-02
153,7.747871e-03,1.127025e-02
154,7.730813e-03,1.181746e-02
155,7.688306e-03,1.131529e-02
156,7.666582e-03,1.142059e-02
157,7.604781e-03,1.261426e-02
158,1.095991e-02,1.754456e-02
159,7.980460e-03,1.131063e-02
160,9.502606e-03,1.173579e-02
161,7.513447e-03,1.134801e-02
162,7.484503e-03,1.158363e-02
163,7.463522e-03,1.149662e-02
164,7.426070e-03,1.147053e-02
165,7.404320e-03,1.189691e-02
166,7.349604e-03,1.106450e-02
167,7.375996e-03,1.134252e-02
168,7.318524e-03,1.168773e-02
169,7.308415e-03,1.111733e-02
170,7.236062e-03,1.119562e-02
171,7.217524e-03,1.227146e-02
172,7.180622e-03,1.115701e-02
173,7.144239e-03,1.164445e-02
174,7.129806e-03,1.125732e-02
175,7.115129e-03,1.159617e-02
176,7.051437e-03,1.124109e-02
177,7.049552e-03,1.110696e-02
178,6.995176e-03,1.127453e-02
179,7.026178e-03,1.142375e-02
180,6.928066e-03,1.139175e-02
181,6.910256e-03,1.174727e-02
182,6.882785e-03,1.191360e-02
183,6.850918e-03,1.092929e-02
184,6.805989e-03,1.123474e-02
185,6.757409e-03,1.136812e-02
186,6.738336e-03,1.165091e-02
187,6.686699e-03,1.147329e-02
188,6.653752e-03,1.154820e-02
189,6.712575e-03,1.178911e-02
190,6.615243e-03,1.091426e-02
191,6.588592e-03,1.155299e-02
192,6.538237e-03,1.119460e-02
193,6.521011e-03,1.144979e-02
194,6.493947e-03,1.121022e-02
195,6.447689e-03,1.195449e-02
196,6.395182e-03,1.079865e-02
197,6.383951e-03,1.135178e-02
198,6.329739e-03,1.135762e-02
199,6.306143e-03,1.138555e-02
200,6.276695e-03,1.094829e-02
