epoch,train_loss,val_loss
1,7.205367e-02,3.657316e-02
2,4.265579e-02,3.015930e-02
3,6.125713e-02,2.736518e-02
4,3.015693e-02,2.304662e-02
5,2.616053e-02,2.237295e-02
6,2.355766e-02,2.143926e-02
7,2.288991e-02,1.534610e-01
8,4.642224e-02,1.930683e-02
9,2.086800e-02,1.843846e-02
10,3.682214e-02,8.307727e-02
11,2.036150e-02,1.729552e-02
12,3.215896e-02,2.139341e-02
13,2.417686e-02,6.526334e-02
14,2.981896e-02,1.366059e-01
15,2.041661e-02,1.447007e-02
16,1.556233e-02,1.289968e-02
17,1.452922e-02,1.421961e-02
18,1.407375e-02,1.248545e-02
19,2.228456e-02,1.261192e-02
20,1.328838e-02,1.052625e-02
21,1.305505e-02,1.098201e-02
22,1.267311e-02,1.353397e-02
23,2.337325e-02,1.159933e-02
24,1.225129e-02,1.162089e-02
25,3.201081e-02,1.734818e-02
26,1.203911e-02,1.065769e-02
27,1.811142e-02,9.472949e-03
28,1.574595e-02,1.098554e-02
29,1.145630e-02,1.161343e-02
30,1.127112e-02,1.971384e-02
31,1.601629e-02,9.288817e-03
32,1.078315e-02,1.249356e-02
33,2.577824e-02,1.231240e-02
34,1.061884e-02,1.087188e-02
35,1.051906e-02,9.254178e-03
36,1.254273e-02,1.918476e-01
37,1.792049e-01,4.285595e-01
38,2.249106e-01,2.515996e-01
39,2.371870e-01,2.093551e-01
40,1.818870e-01,9.464939e-02
41,9.366431e-02,6.056460e-02
42,4.164139e-02,2.992636e-02
43,2.781270e-02,2.143223e-02
44,2.233951e-02,1.809347e-02
45,2.711660e-02,1.502997e-02
46,3.972903e-02,1.228190e-02
47,2.497657e-02,1.326148e-02
48,1.673834e-02,1.132603e-02
49,1.356986e-02,1.051483e-02
50,1.121973e-02,9.749268e-03
51,1.067401e-02,9.403091e-03
52,1.034250e-02,1.169797e-02
53,1.054952e-02,9.111256e-03
54,9.893112e-03,9.779433e-03
55,9.940781e-03,8.599992e-03
56,9.765226e-03,1.025043e-02
57,1.018239e-02,9.174207e-03
58,9.717599e-03,9.676465e-03
59,9.372912e-03,8.879503e-03
60,9.437667e-03,8.730574e-03
61,9.324565e-03,8.735811e-03
62,9.175878e-03,8.658962e-03
63,2.012334e-02,8.843999e-03
64,9.277631e-03,9.268081e-03
65,9.037923e-03,8.706740e-03
66,9.265188e-03,9.925197e-03
67,1.267572e-02,9.437282e-03
68,8.933078e-03,9.399826e-03
69,8.883340e-03,8.121794e-03
70,8.899891e-03,1.063045e-02
71,1.062249e-02,9.928374e-03
72,8.681807e-03,8.657415e-03
73,8.702769e-03,9.712940e-03
74,1.055359e-02,8.665485e-03
75,8.580119e-03,8.346821e-03
76,8.586003e-03,8.425736e-03
77,8.537371e-03,8.397329e-03
78,8.494378e-03,1.039299e-02
79,8.425012e-03,8.693345e-03
80,8.419415e-03,9.005906e-03
